instrumenttype	position	symbol	pitch	octave	stroke	note_value	modifier	midinote	rootnote	sample
REYONG	REYONG_1		NONE	None	SILENCE	1.0	NONE	[127]		
REYONG	REYONG_1		NONE	None	SILENCE	0.5	NONE	[127]		
REYONG	REYONG_1		NONE	None	SILENCE	0.25	NONE	[127]		
REYONG	REYONG_2		DING	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		DING	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		DING	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		DING	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		DING	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		DING	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		DING	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		DING	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		DING	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		DONG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		DONG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		DONG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		DONG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		DONG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		DONG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		DENG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		DENG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		DENG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		DENG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		DENG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		DENG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		BYONG	None	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		BYONG	None	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		BYONG	None	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		BYONG	None	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		BYONG	None	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		BYONG	None	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		BYONG	None	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		BYONG	None	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		BYONG	None	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		DANG	0	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		DANG	0	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		DANG	0	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		DANG	0	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		DANG	0	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		DANG	0	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		DUNG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_2		DUNG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_2		DUNG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_2		DUNG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_2		DUNG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_2		DUNG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_2		DING	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		DING	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		DING	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		DING	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		DONG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		DENG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_2		BYONG	None	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		BYONG	None	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		BYONG	None	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		STRIKE	None	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		DANG	0	NOROT	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_2		DUNG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_2		NONE	None	EXTENSION	1.0	NONE	[127]		
REYONG	REYONG_2		NONE	None	EXTENSION	0.5	NONE	[127]		
REYONG	REYONG_2		NONE	None	EXTENSION	0.25	NONE	[127]		
REYONG	REYONG_2		NONE	None	SILENCE	1.0	NONE	[127]		
REYONG	REYONG_2		NONE	None	SILENCE	0.5	NONE	[127]		
REYONG	REYONG_2		NONE	None	SILENCE	0.25	NONE	[127]		
REYONG	REYONG_3		DUNG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		DUNG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		DUNG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		DUNG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		DUNG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		DUNG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		DUNG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		DUNG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		DUNG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		DANG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		DANG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		DANG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		DANG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		DANG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		DANG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		DING	2	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		DING	2	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		DING	2	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		DING	2	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		DING	2	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		DING	2	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		BYONG	None	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		BYONG	None	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		BYONG	None	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		BYONG	None	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		BYONG	None	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		BYONG	None	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		BYONG	None	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		BYONG	None	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		BYONG	None	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		DENG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		DENG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		DENG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		DENG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		DENG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		DENG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		DONG	2	OPEN	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	OPEN	0.5	NONE	[127]		
REYONG	REYONG_3		DONG	2	OPEN	0.25	NONE	[127]		
REYONG	REYONG_3		DONG	2	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_3		DONG	2	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_3		DONG	2	MUTED	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	MUTED	0.5	NONE	[127]		
REYONG	REYONG_3		DONG	2	MUTED	0.25	NONE	[127]		
REYONG	REYONG_3		DUNG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		DUNG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		DUNG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		DUNG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		DANG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		DING	2	NOROT	1.0	NONE	[127]		
REYONG	REYONG_3		BYONG	None	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		BYONG	None	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		BYONG	None	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		STRIKE	None	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		DENG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_3		DONG	2	NOROT	1.0	NONE	[127]		
REYONG	REYONG_3		NONE	None	EXTENSION	1.0	NONE	[127]		
REYONG	REYONG_3		NONE	None	EXTENSION	0.5	NONE	[127]		
REYONG	REYONG_3		NONE	None	EXTENSION	0.25	NONE	[127]		
REYONG	REYONG_3		NONE	None	SILENCE	1.0	NONE	[127]		
REYONG	REYONG_3		NONE	None	SILENCE	0.5	NONE	[127]		
REYONG	REYONG_3		NONE	None	SILENCE	0.25	NONE	[127]		
REYONG	REYONG_4		DONG	2	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		DONG	2	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		DONG	2	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		DONG	2	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		DONG	2	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		DONG	2	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		DONG	2	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		DONG	2	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		DONG	2	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		DENG	2	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		DENG	2	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		DENG	2	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		DENG	2	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		DENG	2	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		DENG	2	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		DUNG	2	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		DUNG	2	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		DUNG	2	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		DUNG	2	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		DUNG	2	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		DUNG	2	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		BYONG	None	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		BYONG	None	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		BYONG	None	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		BYONG	None	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		BYONG	None	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		BYONG	None	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		BYONG	None	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		BYONG	None	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		BYONG	None	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		DANG	1	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		DANG	1	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		DANG	1	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		DANG	1	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		DANG	1	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		DANG	1	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		DING	2	OPEN	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	OPEN	0.5	NONE	[127]		
REYONG	REYONG_4		DING	2	OPEN	0.25	NONE	[127]		
REYONG	REYONG_4		DING	2	ABBREVIATED	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	ABBREVIATED	0.5	NONE	[127]		
REYONG	REYONG_4		DING	2	ABBREVIATED	0.25	NONE	[127]		
REYONG	REYONG_4		DING	2	MUTED	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	MUTED	0.5	NONE	[127]		
REYONG	REYONG_4		DING	2	MUTED	0.25	NONE	[127]		
REYONG	REYONG_4		DONG	2	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		DONG	2	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		DONG	2	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		DONG	2	NOROT	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		DENG	2	NOROT	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		DUNG	2	NOROT	1.0	NONE	[127]		
REYONG	REYONG_4		BYONG	None	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		BYONG	None	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		BYONG	None	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		STRIKE	None	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		DANG	1	NOROT	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	TREMOLO	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	TREMOLO_ACCELERATING	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	GRACE_NOTE	1.0	NONE	[127]		
REYONG	REYONG_4		DING	2	NOROT	1.0	NONE	[127]		
REYONG	REYONG_4		NONE	None	EXTENSION	1.0	NONE	[127]		
REYONG	REYONG_4		NONE	None	EXTENSION	0.5	NONE	[127]		
REYONG	REYONG_4		NONE	None	EXTENSION	0.25	NONE	[127]		
REYONG	REYONG_4		NONE	None	SILENCE	1.0	NONE	[127]		
REYONG	REYONG_4		NONE	None	SILENCE	0.5	NONE	[127]		
REYONG	REYONG_4		NONE	None	SILENCE	0.25	NONE	[127]		
CALUNG	CALUNG		DING	1	OPEN	1.0	NONE	[127]		
CALUNG	CALUNG		DING	1	OPEN	0.5	NONE	[127]		
CALUNG	CALUNG		DING	1	OPEN	0.25	NONE	[127]		
CALUNG	CALUNG		DING	1	ABBREVIATED	1.0	NONE	[127]		
CALUNG	CALUNG		DING	1	ABBREVIATED	0.5	NONE	[127]		
CALUNG	CALUNG		DING	1	ABBREVIATED	0.25	NONE	[127]		
CALUNG	CALUNG		DING	1	MUTED	1.0	NONE	[127]		
CALUNG	CALUNG		DING	1	MUTED	0.5	NONE	[127]		
CALUNG	CALUNG		DING	1	MUTED	0.25	NONE	[127]		
CALUNG	CALUNG		DONG	1	OPEN	1.0	NONE	[127]		
CALUNG	CALUNG		DONG	1	OPEN	0.5	NONE	[127]		
CALUNG	CALUNG		DONG	1	OPEN	0.25	NONE	[127]		
CALUNG	CALUNG		DONG	1	ABBREVIATED	1.0	NONE	[127]		
